SalesOrderNumber,SalesAmount,Sconto applicato,Prezzo finale
SO43690,1297.6,0,1297.6
SO50752,1295.98,0,1295.98
SO51725,1295.96,0,1295.96
SO43660,1294.25,0,1294.25
SO69500,1560.75,271.2,1289.5500000000002
SO58933,1279.28,0,1279.28
SO53574,1279.12,0,1279.12
SO49448,1275.04,0,1275.04
SO48759,1275.04,0,1275.04
SO49873,1269.84,0,1269.8400000000001
SO47408,1263.04,0,1263.04
SO47429,1259.76,0,1259.76
SO45559,1258.38,0,1258.38
SO45533,1258.38,0,1258.3799999999999
SO43687,1258.38,0,1258.3799999999999
SO47002,1256.62,0,1256.6200000000001
SO53579,1254.04,0,1254.04
SO50759,1252.25,0,1252.25
SO53558,1249.64,0,1249.6399999999999
SO51173,1484.11,240.835,1243.275
SO46998,1242.85,0,1242.85
SO49453,1242.85,0,1242.85
SO49098,1242.85,0,1242.85
SO49067,1242.85,0,1242.85
SO49051,1242.85,0,1242.85
SO48344,1242.85,0,1242.85
SO50267,1229.46,0,1229.46
SO50247,1229.46,0,1229.46
SO49081,1229.46,0,1229.46
SO49083,1229.46,0,1229.46
SO48082,1229.46,0,1229.46
SO65185,1225.41,0,1225.41
SO53620,1215.57,0,1215.57
SO69388,1255.69,45.2,1210.49
SO57171,1204.7,0,1204.7
SO44497,1195.82,0,1195.82
SO53466,1182.89,0,1182.8899999999999
SO65259,1174.32,0,1174.32
SO63192,1159.09,0,1159.09
SO48045,1153.8,0,1153.8
SO48312,1152.08,0,1152.08
SO46646,1155.77,8.41,1147.36
SO46347,1144.5,0,1144.5
SO59007,1142.86,0,1142.8600000000001
SO58999,1142.86,0,1142.8600000000001
SO48085,1141.91,0,1141.91
SO53522,1336.24,200.436,1135.804
SO53501,1130.94,0,1130.94
SO55326,1118.46,0,1118.46
SO57100,1117.22,0,1117.22
SO47445,1116.9,0,1116.9
SO46389,1700,595,1105
SO53589,1101.25,0,1101.25
SO53594,1075.34,0,1075.3400000000001
SO67291,1074.24,0,1074.24
SO48329,1070.05,0,1070.05
SO69490,1054.93,0,1054.93
SO59025,1047.76,0,1047.76
SO51167,1037.15,0,1037.15
SO53593,1034.35,0,1034.3500000000001
SO65290,1028.46,0,1028.46
SO45279,1022.86,0,1022.8599999999999
SO55306,1022.11,0,1022.11
SO59001,1021.53,0,1021.53
SO51133,1020.59,0,1020.59
SO57175,1020.59,0,1020.59
SO53591,1020.59,0,1020.59
SO46037,1017.5,0,1017.5
SO69556,1013.22,0,1013.2199999999999
SO57031,1001.97,0,1001.97
SO48335,983.15,0,983.1500000000001
SO47019,980.9,0,980.9000000000001
SO51866,977.36,0,977.36
SO51846,971.97,0,971.97
SO49892,968.42,0,968.4200000000001
SO69489,964.67,0,964.6700000000001
SO69472,963.2,0,963.2
SO46337,955.2,0,955.2
SO50317,954.58,0,954.58
SO49162,939.58,0,939.58
SO49141,939.58,0,939.58
SO48061,939.58,0,939.58
SO63287,937.74,0,937.74
SO44560,936.66,0,936.6600000000001
SO69425,930.28,0,930.28
SO46990,924.4,0,924.4
SO69428,923.38,0,923.38
SO59060,923.38,0,923.38
SO65190,923.21,0,923.21
SO43846,919.53,0,919.5300000000002
SO53619,967.99,50.109,917.8810000000001
SO59033,915.48,0,915.48
SO43847,908.82,0,908.8199999999999
SO57142,905.8,0,905.8000000000002
SO46371,903.63,0,903.63
SO57077,900.14,0,900.1400000000001
SO50248,894.22,0,894.22
SO69457,890.82,0,890.82
SO69395,890.82,0,890.82
SO63172,890.82,0,890.82
SO58939,890.82,0,890.82
SO55240,890.82,0,890.82
SO53555,936.41,50.109,886.301
SO47371,881.01,0,881.01
SO63137,880.76,0,880.76
SO48733,878.33,0,878.33
SO44123,874.79,0,874.79
SO44748,874.79,0,874.79
SO46063,874.79,0,874.79
SO46046,874.79,0,874.79
SO43691,874.79,0,874.79
SO45567,874.79,0,874.79
SO45566,874.79,0,874.79
SO47020,869.69,0,869.6899999999999
SO51804,868.85,0,868.8499999999999
SO69398,868.83,0,868.83
SO67326,865.54,0,865.54
SO63168,864.65,0,864.65
SO53549,858.9,0,858.9
SO51787,858.9,0,858.9
SO51727,858.9,0,858.9
SO51813,857.18,0,857.1800000000001
SO44074,844.11,0,844.1099999999999
SO45324,838.92,0,838.92
SO45268,838.92,0,838.92
SO45046,838.92,0,838.92
SO44790,838.92,0,838.92
SO46096,838.92,0,838.92
SO46081,838.92,0,838.92
SO46075,838.92,0,838.92
SO44558,838.92,0,838.92
SO55320,833.72,0,833.72
SO49506,823.07,0,823.07
SO50299,819.11,0,819.11
SO51082,818.7,0,818.7
SO58983,818.7,0,818.7
SO57146,818.7,0,818.7
SO51792,818.7,0,818.7
SO47376,817.52,0,817.52
SO47689,812.43,0,812.43
SO67313,809.76,0,809.76
SO69453,808.68,0,808.6800000000001
SO57129,805.78,0,805.78
SO51095,803.71,0,803.7099999999999
SO49528,803.02,0,803.0200000000001
SO67350,802.4,0,802.4000000000001
SO53610,802.4,0,802.4000000000001
SO47064,794.24,0,794.24
SO48343,790.93,0,790.9300000000001
SO51707,790.72,0,790.72
SO53624,981.28,190.726,790.554
SO58904,785.96,0,785.9599999999999
SO57049,785.96,0,785.9599999999999
SO50710,784.2,0,784.2
SO47360,784.05,0,784.05
SO47405,780.82,0,780.82
SO47390,780.82,0,780.82
SO48000,780.82,0,780.82
SO50319,780.72,0,780.72
SO50701,777.27,0,777.2700000000001
SO46376,776.36,0,776.3599999999999
SO44789,776.36,0,776.3599999999999
SO50190,767.75,0,767.75
SO69488,764.26,0,764.26
SO51805,953.63,190.726,762.904
SO51798,953.63,190.726,762.904
SO58997,762.09,0,762.09
SO46070,758.08,0,758.08
SO51757,756.33,0,756.33
SO69553,752.59,0,752.5899999999999
SO51767,748.13,0,748.13
SO67328,746.79,0,746.79
SO50273,744.27,0,744.27
SO69424,752.56,12.600000000000001,739.9599999999999
SO50713,737.72,0,737.72
SO50207,736.15,0,736.15
SO49148,736.15,0,736.15
SO49135,736.15,0,736.15
SO48291,736.15,0,736.15
SO45543,735.76,0,735.76
SO59052,734.79,0,734.79
SO46634,803.68,70.47,733.21
SO65297,728.91,0,728.91
SO65295,728.91,0,728.91
SO57167,728.91,0,728.91
SO46329,722.59,0,722.59
SO46328,722.59,0,722.59
SO46092,722.59,0,722.59
SO44554,722.59,0,722.59
SO44536,722.59,0,722.59
SO63215,722.13,0,722.13
SO46073,714.7,0,714.7
SO43669,714.7,0,714.7
SO57096,713.8,0,713.8
SO53602,710.36,0,710.36
SO55312,704.68,0,704.68
SO67330,702.21,0,702.21
SO51799,700.87,0,700.87
SO51164,712.17,11.8125,700.3575000000001
SO55318,696.57,0,696.57
SO59037,696.71,4.199000000000001,692.511
SO51750,691.51,0,691.51
SO46935,688.75,0,688.75
SO47414,684.03,0,684.03
SO46659,684.03,0,684.03
SO61226,680.81,0,680.81
SO61253,677.98,0,677.98
SO55255,677.67,0,677.6700000000001
SO51114,672.29,0,672.29
SO69551,672.29,0,672.29
SO69519,672.29,0,672.29
SO69469,672.29,0,672.29
SO67340,672.29,0,672.29
SO65225,672.29,0,672.29
SO63187,672.29,0,672.29
SO57089,672.29,0,672.29
SO57020,672.29,0,672.29
SO55304,672.29,0,672.29
SO51759,672.29,0,672.29
SO51692,672.29,0,672.29
SO49082,672.24,0,672.24
SO50755,671.41,0,671.4100000000001
SO49854,669.09,0,669.09
SO49469,667.83,0,667.83
SO48008,654.75,0,654.7499999999999
SO69432,649.1,0,649.1
SO49462,648.9,0,648.9
SO49459,648.9,0,648.9
SO47704,648.9,0,648.9
SO50305,647.99,0,647.99
SO50288,647.99,0,647.99
SO46628,647.99,0,647.99
SO49077,647.99,0,647.99
SO49056,647.99,0,647.99
SO48756,647.99,0,647.99
SO48752,647.99,0,647.99
SO48007,647.99,0,647.99
SO47961,647.99,0,647.99
SO61260,647.98,0,647.98
SO51136,647.98,0,647.98
SO63186,645.46,0,645.46
SO47974,642.65,0,642.65
SO48289,635.81,0,635.81
SO47356,635.02,0,635.02
SO48743,627.78,0,627.78
SO49456,624.73,0,624.73
SO50291,606.99,0,606.99
SO69492,606.99,0,606.99
SO49102,606.99,0,606.99
SO50300,604.87,0,604.87
SO44486,603.4,0,603.4
SO47381,602.7,0,602.7
SO65320,602.35,0,602.35
SO65227,602.35,0,602.35
SO63206,602.35,0,602.35
SO61191,602.35,0,602.35
SO50320,600.26,0,600.26
SO50271,600.26,0,600.26
SO49872,600.26,0,600.26
SO48322,600.26,0,600.26
SO48305,600.26,0,600.26
SO61268,600.15,0,600.15
SO50196,598.07,0,598.0699999999999
SO57071,595.33,0,595.3299999999999
SO55235,595.33,0,595.3299999999999
SO67283,592.71,0,592.71
SO57140,583.6,0,583.5999999999999
SO49154,577.77,0,577.77
SO69440,577.45,0,577.45
SO50742,573.99,0,573.99
SO67275,569.16,0,569.1600000000001
SO51840,668.12,100.218,567.902
SO58941,564.62,0,564.62
SO59046,559.23,0,559.23
SO53601,552.93,0,552.9300000000001
SO53511,552.91,0,552.91
SO49470,546.99,0,546.99
SO50251,540.39,0,540.39
SO49875,540.39,0,540.39
SO49500,537.33,0,537.33
SO63234,530.4,0,530.4
SO69407,574.69,45.2,529.49
SO50268,527.47,0,527.47
SO50670,523.78,0,523.78
SO55281,518.35,0,518.35
SO50234,517.18,0,517.18
SO51865,514,0,514
SO67345,509.31,0,509.31
SO50741,508.39,0,508.39
SO49874,508.39,0,508.39
SO47420,491.42,0,491.41999999999996
SO49168,489.98,0,489.98
SO49047,489.98,0,489.98
SO48309,489.98,0,489.98
SO51159,484.6,0,484.6
SO50711,482.61,0,482.61
SO44751,477.88,0,477.88
SO57063,477.57,0,477.57
SO55319,475.29,0,475.29
SO47401,469.79,0,469.79
SO47375,469.79,0,469.79
SO50714,469.79,0,469.79
SO47048,469.79,0,469.79
SO50254,469.79,0,469.79
SO47022,469.79,0,469.79
SO49858,469.79,0,469.79
SO46963,469.79,0,469.79
SO49537,469.79,0,469.79
SO46934,469.79,0,469.79
SO49455,469.79,0,469.79
SO46641,469.79,0,469.79
SO49079,469.79,0,469.79
SO48794,469.79,0,469.79
SO48792,469.79,0,469.79
SO48782,469.79,0,469.79
SO47983,469.79,0,469.79
SO47661,469.79,0,469.79
SO47660,469.79,0,469.79
SO47430,469.79,0,469.79
SO55317,468.65,0,468.65
SO69458,461.69,0,461.69
SO63265,461.69,0,461.69
SO61185,461.69,0,461.69
SO51863,461.69,0,461.69
SO51754,461.69,0,461.69
SO49830,458.77,0,458.77
SO65287,453.24,0,453.24
SO50279,453.13,0,453.13000000000005
SO50219,448.74,0,448.74
SO69530,445.41,0,445.41
SO65323,445.41,0,445.41
SO65231,445.41,0,445.41
SO65222,445.41,0,445.41
SO65187,445.41,0,445.41
SO65179,445.41,0,445.41
SO63150,445.41,0,445.41
SO61245,445.41,0,445.41
SO59072,445.41,0,445.41
SO58936,445.41,0,445.41
SO59030,441.91,0,441.91
SO65321,439.85,0,439.85
SO53516,487.95,50.109,437.841
SO69439,436.9,0,436.9
SO67285,429.06,0,429.05999999999995
SO50719,425.86,0,425.86
SO44781,424.65,0,424.65
SO44516,419.46,0,419.46
SO44482,419.46,0,419.46
SO45287,419.46,0,419.46
SO45073,419.46,0,419.46
SO45066,419.46,0,419.46
SO45040,419.46,0,419.46
SO45041,419.46,0,419.46
SO46354,419.46,0,419.46
SO43893,419.46,0,419.46
SO44281,419.46,0,419.46
SO43887,419.46,0,419.46
SO46336,419.46,0,419.46
SO43663,419.46,0,419.46
SO46104,419.46,0,419.46
SO43696,419.46,0,419.46
SO44106,419.46,0,419.46
SO46040,419.46,0,419.46
SO44548,419.46,0,419.46
SO43874,419.46,0,419.46
SO44529,419.46,0,419.46
SO44088,419.46,0,419.46
SO49545,418.82,0,418.82
SO50695,418.52,0,418.52
SO49071,418.52,0,418.52
SO49529,417.97,0,417.97
SO57052,417.69,0,417.68999999999994
SO48732,414.43,0,414.43
SO59034,411.68,0,411.68
SO49544,405.59,0,405.59000000000003
SO49044,404.87,0,404.87
SO59051,404.66,0,404.66
SO59002,404.66,0,404.66
SO51870,404.66,0,404.66
SO63193,404.21,0,404.21000000000004
SO48781,403.87,0,403.87
SO63139,402.01,0,402.01
SO53557,400.1,0,400.1
SO67204,398.88,0,398.88
SO55285,398.49,0,398.49
SO49536,396.08,0,396.08
SO69392,387.9,0,387.9
SO50679,386.27,0,386.27
SO48288,383.05,0,383.05
SO47697,383.05,0,383.05
SO46945,379.47,0,379.47
SO47446,379.47,0,379.47
SO61205,377.91,0,377.91
SO67269,376.24,0,376.24
SO55262,373.07,0,373.07
SO61252,372.58,0,372.58000000000004
SO53553,370.79,0,370.79
SO46665,367.88,0,367.88
SO44543,367.88,0,367.88
SO67344,362.3,0,362.29999999999995
SO65192,358.27,0,358.27
SO69543,356.9,0,356.9
SO69523,356.9,0,356.9
SO69496,356.9,0,356.9
SO69427,356.9,0,356.9
SO69402,356.9,0,356.9
SO67341,356.9,0,356.9
SO63274,356.9,0,356.9
SO46375,356.9,0,356.9
SO58998,356.9,0,356.9
SO58986,356.9,0,356.9
SO57181,356.9,0,356.9
SO46335,356.9,0,356.9
SO51872,356.9,0,356.9
SO51811,356.9,0,356.9
SO51732,356.9,0,356.9
SO51697,356.9,0,356.9
SO51162,356.9,0,356.9
SO59055,353.96,0,353.96000000000004
SO47679,348.7,0,348.7
SO49080,344.01,0,344.01
SO47014,340.98,0,340.98
SO49880,339.73,0,339.72999999999996
SO63197,339.59,0,339.59000000000003
SO63286,338.99,0,338.99
SO59048,338.99,0,338.99
SO57108,338.99,0,338.99
SO57025,338.99,0,338.99
SO69477,335.92,0,335.92
SO69534,331.12,0,331.12
SO51873,326.73,0,326.73
SO48046,325.89,0,325.89
SO50674,324.62,0,324.62
SO47392,324.45,0,324.45
SO50732,324.45,0,324.45
SO50286,324.45,0,324.45
SO47059,324.45,0,324.45
SO50278,324.45,0,324.45
SO50257,324.45,0,324.45
SO49842,324.45,0,324.45
SO46961,324.45,0,324.45
SO46939,324.45,0,324.45
SO46674,324.45,0,324.45
SO49144,324.45,0,324.45
SO49087,324.45,0,324.45
SO48316,324.45,0,324.45
SO48302,324.45,0,324.45
SO47729,324.45,0,324.45
SO51086,323.99,0,323.99
SO69486,323.99,0,323.99
SO69463,323.99,0,323.99
SO65265,323.99,0,323.99
SO63259,323.99,0,323.99
SO63253,323.99,0,323.99
SO63250,323.99,0,323.99
SO61259,323.99,0,323.99
SO61198,323.99,0,323.99
SO59069,323.99,0,323.99
SO58954,323.99,0,323.99
SO58912,323.99,0,323.99
SO57169,323.99,0,323.99
SO57115,323.99,0,323.99
SO57102,323.99,0,323.99
SO57084,323.99,0,323.99
SO55279,323.99,0,323.99
SO55274,323.99,0,323.99
SO51713,323.99,0,323.99
SO51163,323.99,0,323.99
SO51744,316.86,0,316.86
SO48027,314.42,0,314.42
SO69423,293.93,0,293.93
SO67337,293.93,0,293.93
SO65305,293.93,0,293.93
SO63207,293.93,0,293.93
SO63162,293.15,0,293.15
SO58902,291.58,0,291.58000000000004
SO47431,288.11,0,288.11
SO53559,334.06,50.109,283.951
SO53519,334.06,50.109,283.951
SO51174,334.06,50.109,283.951
SO50285,283.24,0,283.24
SO49847,287.15,5.2872,281.86280000000005
SO48362,275.38,0,275.38
SO47968,273.1,0,273.09999999999997
SO47707,269.94,0,269.94
SO47682,264.7,0,264.70000000000005
SO49059,263.25,0,263.25
SO67300,251.94,0,251.94
SO55273,251.94,0,251.94
SO49050,251.48,0,251.48000000000002
SO48315,250.84,0,250.84
SO49846,249.54,0,249.54
SO48357,246.46,0,246.46
SO47442,245.25,0,245.25
SO67310,242.99,0,242.99
SO53481,242.39,0,242.39000000000001
SO48003,242.25,0,242.25
SO48092,235.27,0,235.27
SO57112,232.66,0,232.66
SO47361,231.17,0,231.17000000000002
SO53462,228.57,0,228.57
SO65262,225.85,0,225.85
SO53479,225.61,0,225.60999999999999
SO57021,221.91,0,221.91
SO65240,218.45,0,218.45
SO63190,218.45,0,218.45
SO63119,218.45,0,218.45
SO58964,218.45,0,218.45
SO48044,217.33,0,217.33
SO50665,214.63,0,214.63
SO47363,214.24,0,214.24
SO47437,214.24,0,214.24
SO49835,213.52,0,213.52
SO65198,209.95,0,209.95000000000002
SO63227,209.95,0,209.95000000000002
SO63161,209.95,0,209.95000000000002
SO65316,209.95,0,209.95
SO63120,209.95,0,209.95
SO47043,209.26,0,209.26
SO47010,209.26,0,209.26
SO49543,209.26,0,209.26
SO49142,209.26,0,209.26
SO46637,209.26,0,209.26
SO49075,209.26,0,209.26
SO49043,209.26,0,209.26
SO48793,209.26,0,209.26
SO48014,209.26,0,209.26
SO47727,209.26,0,209.26
SO50730,205.11,0,205.11
SO49041,205.11,0,205.11
SO69562,339,135.60000000000002,203.39999999999998
SO47412,202.33,0,202.33
SO47388,202.33,0,202.33
SO50318,202.33,0,202.33
SO49535,202.33,0,202.33
SO59043,202.33,0,202.33
SO48354,202.33,0,202.33
SO57117,202.33,0,202.33
SO57116,202.33,0,202.33
SO57114,202.33,0,202.33
SO48074,202.33,0,202.33
SO53491,202.33,0,202.33
SO51868,202.33,0,202.33
SO69516,200.05,0,200.05
SO65274,200.05,0,200.05
SO53453,200.05,0,200.05
SO51871,200.05,0,200.05
SO51738,200.05,0,200.05
SO69559,289.9,90.4,199.5
SO50309,198.04,0,198.04
SO49458,198.04,0,198.04
SO49143,198.04,0,198.04
SO48287,198.04,0,198.04
SO48784,197.96,0,197.96
SO46946,196.33,0,196.33
SO67303,194.36,0,194.36
SO63122,192.21,0,192.20999999999998
SO51107,187.12,0,187.12
SO50691,183.94,0,183.94
SO47364,183.94,0,183.94
SO50287,183.94,0,183.94
SO47038,183.94,0,183.94
SO49867,183.94,0,183.94
SO49491,183.94,0,183.94
SO44310,183.94,0,183.94
SO44769,183.94,0,183.94
SO48368,183.94,0,183.94
SO48298,183.94,0,183.94
SO48070,183.94,0,183.94
SO47722,183.94,0,183.94
SO47710,183.94,0,183.94
SO50262,182.32,0,182.32
SO49461,182.32,0,182.32
SO48388,182.32,0,182.32
SO50700,181.69,0,181.69
SO61231,181.16,0,181.16
SO47017,180.13,0,180.13
SO46636,180.13,0,180.13
SO47044,180.09,0,180.09
SO65284,178.98,0,178.98
SO46322,178.58,0,178.58
SO51709,173.39,0,173.39000000000001
SO50258,170.73,0,170.73000000000002
SO63121,167.96,0,167.96
SO61256,167.96,0,167.96
SO46952,165.23,0,165.23
SO48320,164.7,0,164.7
SO46978,234.9,70.47,164.43
SO63205,162.81,0,162.81
SO50238,159.53,0,159.53
SO49063,159.53,0,159.53
SO57165,158.43,0,158.43
SO57078,158.43,0,158.43
SO55289,158.43,0,158.43
SO53617,158.43,0,158.43
SO53517,158.43,0,158.43
SO50241,153.56,0,153.56
SO51093,149.87,0,149.87
SO59039,149.87,0,149.87
SO57163,149.87,0,149.87
SO47370,149.03,0,149.03
SO50227,149.03,0,149.03
SO46975,149.03,0,149.03
SO44785,144.2,0,144.2
SO55316,144,0,144
SO49131,141.62,0,141.62
SO49110,141.62,0,141.62
SO49049,136.74,0,136.74
SO63160,134.43,0,134.43
SO65260,130.45,0,130.45
SO65254,125.97,0,125.97
SO59053,125.35,0,125.35
SO49866,123.28,0,123.28
SO69555,119.96,0,119.96
SO65186,119.96,0,119.96
SO47695,113.95,0,113.95
SO49546,113.95,0,113.94999999999999
SO65212,111.75,0,111.75
SO55267,109.78,0,109.78
SO53494,109.78,0,109.78
SO65239,109.25,0,109.25
SO63184,108.54,0,108.54
SO61220,108.54,0,108.54
SO49863,107.98,0,107.98
SO49447,107.98,0,107.98
SO48372,107.28,0,107.28
SO58967,105.29,0,105.29
SO55246,105.29,0,105.29
SO50666,94.37,0,94.37
SO49519,94.37,0,94.37
SO47418,91.16,0,91.16
SO47433,91.16,0,91.16
SO63143,90.58,0,90.58000000000001
SO49883,89.98,0,89.98
SO48064,88.93,0,88.93
SO50256,86.52,0,86.52
SO46618,86.52,0,86.52
SO67307,84.43,0,84.42999999999999
SO63273,83.98,0,83.98
SO61203,83.98,0,83.98
SO69309,81.54,0,81.53999999999999
SO57066,81.54,0,81.53999999999999
SO63232,78.58,0,78.58
SO65151,76.2,0,76.2
SO55290,75.46,0,75.46
SO50303,74.84,0,74.84
SO49107,74.84,0,74.84
SO65289,74.5,0,74.5
SO65230,74.5,0,74.5
SO69459,72.89,0,72.89
SO59000,72.88,0,72.88
SO69438,72.16,0,72.16
SO57166,72.16,0,72.16
SO55237,72.16,0,72.16
SO51801,72.16,0,72.16
SO51166,72.16,0,72.16
SO46619,71.98,0,71.98
SO47672,70.65,0,70.65
SO53488,70.64,0,70.64
SO48355,70.36,0,70.36
SO45541,69.22,0,69.22
SO45330,69.08,0,69.08
SO43885,68.4,0,68.4
SO50731,68.37,0,68.37
SO49120,68.37,0,68.37
SO48358,68.37,0,68.37
SO49475,67.54,0,67.54
SO49457,67.54,0,67.54
SO49443,67.54,0,67.54
SO48086,67.54,0,67.54
SO47982,67.54,0,67.54
SO47713,67.54,0,67.54
SO65302,65.98,0,65.98
SO61187,65.98,0,65.98
SO47382,65.6,0,65.6
SO50240,65.6,0,65.6
SO46982,65.6,0,65.6
SO48330,65.6,0,65.6
SO47686,65.6,0,65.6
SO51779,63.9,0,63.9
SO69548,63.16,0,63.16
SO49882,57.68,0,57.68
SO46606,57.68,0,57.68
SO44280,57.68,0,57.68
SO44537,57.68,0,57.68
SO53588,54.94,0,54.94
SO47379,53.99,0,53.99
SO47029,53.99,0,53.99
SO47711,51.05,0,51.05
SO67334,48.59,0,48.59
SO59047,48.59,0,48.59
SO57047,48.59,0,48.59
SO57014,48.59,0,48.59
SO53596,48.59,0,48.59
SO63147,48.58,0,48.58
SO53543,46.96,0,46.96
SO49449,45.58,0,45.58
SO48742,45.58,0,45.58
SO50255,45,0,45
SO49857,44.99,0,44.99
SO49824,44.99,0,44.99
SO48301,44.99,0,44.99
SO55272,44.68,0,44.68
SO63275,41.99,0,41.99
SO63276,41.99,0,41.99
SO63221,41.99,0,41.99
SO63226,41.99,0,41.99
SO61206,41.99,0,41.99
SO57090,41.99,0,41.99
SO48300,40.38,0,40.38
SO47671,40.38,0,40.38
SO47665,40.38,0,40.38
SO47691,40.38,0,40.38
SO61261,38.1,0,38.1
SO69547,37.25,0,37.25
SO65298,37.25,0,37.25
SO63248,37.25,0,37.25
SO63238,37.25,0,37.25
SO59056,37.25,0,37.25
SO59009,37.25,0,37.25
SO58923,37.25,0,37.25
SO65272,37.15,0,37.15
SO63142,37.15,0,37.15
SO48067,35.99,0,35.99
SO46937,33.77,0,33.77
SO48736,33.77,0,33.77
SO61183,32.39,0,32.39
SO57092,32.39,0,32.39
SO51841,32.11,0,32.11
SO69494,31.58,0,31.58
SO67281,31.58,0,31.58
SO65266,31.58,0,31.58
SO53622,31.58,0,31.58
SO51797,31.58,0,31.58
SO51756,31.58,0,31.58
SO46656,33.64,3.3640000000000003,30.276
SO51788,29.38,0,29.38
SO45292,28.84,0,28.84
SO51118,26.72,0,26.72
SO69390,26.72,0,26.72
SO67301,26.72,0,26.72
SO65166,26.72,0,26.72
SO53515,26.72,0,26.72
SO51854,26.72,0,26.72
SO51869,26.72,0,26.72
SO51768,26.72,0,26.72
SO67296,24.29,0,24.29
SO46929,24.29,0,24.29
SO46632,24.29,0,24.29
SO65223,24.29,0,24.29
SO61233,24.29,0,24.29
SO57048,24.29,0,24.29
SO48303,24.29,0,24.29
SO55292,24.29,0,24.29
SO58994,24.28,0,24.28
SO59062,23.48,0,23.48
SO50660,22.79,0,22.79
SO49514,22.79,0,22.79
SO49505,22.79,0,22.79
SO49055,22.79,0,22.79
SO69497,21.56,0,21.56
SO53450,21.56,0,21.56
SO51175,21.56,0,21.56
SO47393,20.52,0,20.52
SO47051,20.52,0,20.52
SO48382,20.52,0,20.52
SO48058,20.52,0,20.52
SO47985,20.52,0,20.52
SO51796,20.38,0,20.38
SO45530,20.19,0,20.19
SO43903,20.19,0,20.19
SO48029,20.19,0,20.19
SO48024,20.19,0,20.19
SO59005,16.27,0,16.27
SO53529,16.27,0,16.27
SO58973,16.17,0,16.17
SO48047,14.13,0,14.13
SO65169,12.14,0,12.14
SO57033,12.14,0,12.14
SO44080,11.4,0,11.4
SO65301,10.78,0,10.78
SO65204,10.78,0,10.78
SO44303,5.7,0,5.7
SO65214,2.74,0,2.74
SO53564,2.74,0,2.74
SO51782,1.37,0,1.37
